label,text
0,"Laughter is health
  https://t.co/zqUQFfj6xI
  #medium #mediumwriters #smile #laughter #health #science #life #lifelessons #lifestyle #psychology #blog #blogs #article #facts #blogging #article #articles #writer #writers #knowmore #interesting #facts https://t.co/bViMXjPTIX"
0,"RT @DarkEnergyTweet: In the land of a thousand and one nights. Andalusian palace Alhambra and fairytale gardens!
  https://t.co/UJWuzRqwUD
  #m…"
0,"RT @DarkEnergyTweet: Voyager 1 and 2 are weakening, and NASA is shutting down their systems one by one. Is this the end of the famous probe…"
1,"RT @DarkMatterPosts: Here’s the biggest bacteria scientists have found on Earth. Can you guess how much it measures?
  https://t.co/5ofBwwsmH…"
1,"RT @DarkMatterPosts: Hailstorm: What is hail and how is it formed?
  https://t.co/kxmbmhYca2
  #medium #mediumwriters #hail #hailstorm #nature…"
0,"RT @DarkMatterPosts: Thailand past and present
  https://t.co/OoIoOP2p38
  #medium #mediumwriters #thailand #ThailandNews #history #culture #li…"
1,"RT @GlamStyle11: Can you cut yourself off from parents who are toxic? How do you do it?
  https://t.co/nXYhTAAi5I
  #medium #mediumwriters #rel…"
0,"Record-breaking earthquakes have been recorded on Mars. They were 5 times stronger than previous ones!
  https://t.co/6HmBAG8DFu
  #medium #mediumwriters #space #cosmos #nasa #mars #universe #news #science #life #lifelessons #blog #blogs #article #facts #blogging #article #articles https://t.co/0AvHIyPaKr"
0,"RT @DarkEnergyTweet: A giant spot on the Sun has doubled in size in just 24 hours — It’s headed straight for us!
  https://t.co/URYYcOQlxf
  #m…"
0,"RT @DarkEnergyTweet: Diamond dust: take advantage of frost and see it in all its glory
  https://t.co/ArP2u9L77T
  #medium #mediumwriters #weat…"
0,"RT @DarkMatterPosts: Can human urine be an efficient fertilizer? Scientists from Niger have tested it.
  https://t.co/3pA6lSXW18
  #medium #med…"
0,"RT @DarkMatterPosts: BebiColombo probe discovers Mercury anew — check out these amazing images it sent back!
  https://t.co/jPHMqaE7LQ
  #mediu…"
0,"What an explosion! The first such unusual photo of a supernova
  https://t.co/bsR8qdBC9Y
  #medium #mediumwriters #Supernova #cosmos #space #nasa #photography #photo #photooftheday #science #news #research #blog #blogs #article #facts #blogging #article #articles #writer #writers https://t.co/pRZX8s6RJg"
1,"RT @DarkMatterPosts: Othello syndrome. How do patients deal with jealousy?
  https://t.co/NlltpTIoV6
  #medium #mediumwriters #Jealous #relatio…"
0,"RT @DarkMatterPosts: A shipwreck more than 300 years old has unopened bottles of wine on board. The disaster could have been avoided.
  https…"
0,RT @DarkEnergyTweet: Photovoltaic panels that produce energy at night have been developed. This is possible thanks to the conversion of hea…
1,RT @DarkEnergyTweet: The giant head of Hercules of Antikythera was found at the bottom of the Ionian Sea — what is this mysterious statue?…
1,"RT @GlamStyle11: Dream about a dead person: what does it mean when we dream about someone who is no longer alive?
  https://t.co/vkuTorQ2LQ
  #…"
0,"Secrets of the Milky Way
  https://t.co/f6VitRDDq5
  #medium #mediumwriters #galaxy #MilkyWay #NASA #space #science #cosmos #universe #life #lifelessons #research #blog #blogs #article #facts #blogging #article #articles #writer #writers #knowmore #interesting #blogging #secrets https://t.co/bkzxV1fBTT"
0,"RT @DarkMatterPosts: The Maldives is going to the bottom but the new artificial Maldives will rise and be ready in 2024.
  https://t.co/veYZu…"
1,"RT @DarkMatterPosts: A break in travel promotes travel anxiety. How do you deal with reisefieber?
  https://t.co/z8fHxb8q7K
  #medium #mediumwr…"
0,"RT @DarkEnergyTweet: Microscopic mites live on your face. They’re parasites, but they want to be your friend!
  https://t.co/fWUh9zmncw
  #medi…"
0,"RT @DarkEnergyTweet: The dark side of dolphins —they kidnap, rape and murder other dolphins and humans.
  https://t.co/KkhzJQfZOg
  #medium #me…"
0,"Digital survival
  https://t.co/CHeQaEhwJg
  #medium #mediumwriters #CyberSecurity #hacker #hackers #hacking #internet #lifelessons #tech #technology #blog #blogs #article #facts #blogging #article #articles #writer #writers #interesting #knowmore #blogging #BloggingCommunity https://t.co/QwyEwl59vR"
0,"RT @DarkMatterPosts: The world’s biggest freshwater fish caught in the Mekong! — Its size is gigantic!
  https://t.co/F7nKIIAXdD
  #medium #med…"
0,"RT @DarkEnergyTweet: Fans are much more environmentally friendly than air conditioning
  https://t.co/CRpxXDizWs
  #medium #mediumwriters #clim…"
1,"RT @DarkMatterPosts: How to flirt to achieve the desired goal? Researchers explain: “it’s easier than we think”.
  https://t.co/VGXIhgd5K9
  #m…"
0,"RT @DarkEnergyTweet: A demonstration of necroplanetology — a star has torn its entire system to shreds!
  https://t.co/qYCjxHgfuU
  #medium #me…"
1,"RT @GlamStyle11: Vagina massage — what does it consist of and how to do it to give a woman maximum pleasure?
  https://t.co/Ilo4Oz00AN
  #mediu…"
0,"The dispute over the peacock’s tail
  https://t.co/uNX8GwQyo9
  #medium #mediumwriters #nature #life #lifelessons #science #history #blog #blogs #article #facts #blogging #article #articles #writer #writers #interesting #bloggingcommunity #knowmore https://t.co/Zj5cteshHd"
0,RT @DarkEnergyTweet: Camden Town was the birthplace of 1960s pop culture. Today it is London’s most colourful neighbourhood with an iconic…
1,"RT @DarkEnergyTweet: Anaconda — the mighty one from the swamp. What is the lifestyle of the world’s largest snake?
  https://t.co/H1ratb4Yo9…"
0,"RT @DarkMatterPosts: The oldest human tomb in Africa has been discovered. Archaeologists found the remains of a few-year-old child!
  https:/…"
0,"RT @DarkMatterPosts: Humphead wrasse, also known as Napoleon wrasse. An amazing fish that can be encountered while diving!
  https://t.co/0dG…"
0,"RT @DarkMatterPosts: 18 amazing and bizarre animal hybrids that inhabit our planet!
  https://t.co/Tbdf0MwPRy
  #medium #mediumwriters #animal…"
0,"RT @DarkEnergyTweet: Attractions in England — 8 places and things to see!
  https://t.co/VoxGybCKYq
  #medium #mediumwriters #travel #england #…"
0,"Here are the ocean planets. There may be life on them.
  https://t.co/vxD4VYXWSH
  #medium #mediumwriters #space #cosmos #universe #nasa #planets #life #aliens #science #water #blog #blogs #article #facts #blogging #article #articles #writer #writers #interesting #knowmore https://t.co/Q6uxsor5Xa"
1,"RT @GlamStyle11: How to break up with a girlfriend? Here are some important rules to remember when ending a relationship.
  https://t.co/YTcu…"
1,"Where is the cosmos going?
  https://t.co/Ur1ZtvmbT5
  #medium #mediumwriters #planets #stars #outerspace #space #cosmos #universe #nasa #physics #science #life #lifelessons #blog #blogs #article #facts #blogging #article #articles #writer #writers #interesting #knowmore https://t.co/ehVc9vnaac"
0,"RT @DarkMatterPosts: Important as… father
  https://t.co/33HVSPQgvh
  #medium #mediumwriters #father #FathersDay #fatherhood #child #childhood…"
0,"RT @DarkEnergyTweet: The secrets of doping in sport
  https://t.co/ILYuh7nWBd
  #medium #mediumwriters #sport #sports #doping #unfiar #fairplay…"
1,"What will we populate space with?
  https://t.co/HPsXBapq3s
  #medium #mediumwriters #life #lifelessons #universe #cosmos #space #science #tech #technology #nature #blog #blogs #article #facts #blogging #article #articles #writer #writers #interesting #knowmore https://t.co/H5AX5yg4Du"
0,"RT @DarkMatterPosts: Pakistan is calling for restrictions on tea drinking. Chai is Pakistan’s favorite drink, and it costs millions of doll…"
0,RT @DarkEnergyTweet: The Chinese announced that they may have received signals from alien civilizations! — The report quickly disappeared f…
1,"RT @DarkMatterPosts: 6 ways to beat the heat — Long sleeve and hot tea?
  https://t.co/iwstYjSsOK
  #medium #mediumwriters #sun #skin #health #…"
0,RT @DarkEnergyTweet: Gin — what is worth knowing about this drink? Here are 5 interesting facts that will surprise the greatest connoisseur…
1,"RT @GlamStyle11: This is not my face, or filters on Instagram vs. reality. Should “beauty” overlays be banned?
  https://t.co/Bd6B4SKcTU
  #med…"
1,"RT @DarkMatterPosts: Ecology — what is ecology and what does it do? What do ecologists actually do?
  https://t.co/uzJnoYYyxo
  #medium #medium…"
1,RT @DarkEnergyTweet: Elbrus — the peak of Europe or Asia? Controversy about the highest mountain of the Caucasus and interesting trivia abo…
1,"RT @DarkMatterPosts: Cannabis tourism the new trend? It’s supposed to be worth billions of dollars, but states don’t want a repeat of the N…"
1,"RT @DarkEnergyTweet: Which planet has the most moons in the Solar System? Saturn or Jupiter?
  https://t.co/zuQJ1eC5K3
  #medium #mediumwriters…"
0,"Amazing things are happening in Cassiopeia
  https://t.co/9hDWdiVmWg
  #medium #mediumwriters #space #cosmos #universe #science #life #lifelessons #nature #knowmore #facts #blog #blogs #writer #writers #article #articles #blogger #blogging #interesting #stars #nebula #nasa #esa https://t.co/EokppBeoeG"
0,"RT @DarkEnergyTweet: Japan plans to plunge a giant turbine into the sea to harness energy from ocean currents
  https://t.co/FAwwBlOACp
  #medi…"
0,RT @DarkMatterPosts: A hidden world has been found deep beneath the Antarctic ice. It is a previously unknown ecosystem where life exists!…
0,RT @DarkMatterPosts: Yellowstone National Park was closed after a wave of flooding. This is not what his 150th birthday was supposed to loo…
0,"RT @DarkEnergyTweet: A sad day for elephant Happy — A New York court has denied her the right to be free.
  https://t.co/OWxYJjim4S
  #medium #…"
1,"What is time for us?
  https://t.co/enta5SSI67
  #medium #mediumwriters #time #physics #psychology #life #lifelessons #science #knowmore #interesting #facts #blog #blogs #writer #writers #article #articles #blogger #bogging #blogger #blogging https://t.co/RkDNc92Vuz"
1,"RT @GlamStyle11: How not to get engaged? Here’s a list of the 15 worst engagement ideas!
  https://t.co/hgUB6ZjePV
  #medium #mediumwriters #en…"
1,"Apocalypse in the rich — Where will the wealthy take refuge?
  https://t.co/KkdKzjv4Dk
  #medium #mediumwriters #wealthy #rich #apocalypse #endoftheworld #Shelter #tech #technology #life #lifelessons #blog #blogs #writer #writers #article #articles #blogger #bogging #blogging #facts https://t.co/ZCcrjFicib"
1,"RT @DarkMatterPosts: Is a human faster than a horse? — For the third time in history, a runner has outrun an animal!
  https://t.co/W2pTf0Yco…"
0,"RT @DarkMatterPosts: The human brain heats up a lot more during work than we thought—And women’s brains heat up more than men’s.
  https://t.…"
1,"RT @DarkEnergyTweet: The Gaia mission has already classified 1.8 billion Milky Way stars — What’s next?
  https://t.co/w68kp2oUQS
  #medium #me…"
1,"RT @DarkEnergyTweet: Will worms save the world from plastic? — Scientists have discovered the unique abilities of wood-eaters!
  https://t.co…"
1,"RT @GlamStyle11: Why doesn’t he/she write back? The 5 most common reasons why someone unexpectedly cuts off contact with you
  https://t.co/M…"
0,"Euthanasia at a price
  https://t.co/6W9UIgsgqR
  #medium #mediumwriters #health #death #life #suicide #tech #technology #blog #blogs #writer #writers #article #articles #blogger #bogging #knowmore #bloggers #facts #bloggingcommunity #writing #post #news https://t.co/OeJDEOkwXs"
0,"RT @DarkEnergyTweet: TOP 11 strange things in the sky that you had no idea existed!
  https://t.co/n4PEntyQNu
  #medium #mediumwriters #weird #…"
1,"RT @DarkEnergyTweet: The Mars rover Perseverance has had a “stowaway” for 120 days. What is it?
  https://t.co/z6XaF4YxsT
  #medium #mediumwrit…"
1,"RT @DarkMatterPosts: Why do we need to use the toilet more often in winter? Scientists explain
  https://t.co/Et7l6oYWii
  #medium #mediumwrite…"
0,"RT @DarkMatterPosts: Here’s a better alternative to lithium-ion batteries. Researchers in Texas are developing sodium batteries!
  https://t.…"
1,"RT @DarkMatterPosts: A protostar: what does its evolution look like? Trivia about protostars.
  https://t.co/zw2GsO1RQ3
  #medium #mediumwriter…"
1,"RT @DarkMatterPosts: TOP 13 attractions in Milan — what is there to see?
  https://t.co/z6ZdE1ieiW
  #medium #mediumwriters #milan #travel #tra…"
1,"RT @GlamStyle11: The decision tree: how to make informed, sound decisions?
  https://t.co/FBNccRkcpH
  #medium #mediumwriters #decision #decisi…"
0,"It’s better to be tall and dressed
  https://t.co/Z5FFWIf46S
  #medium #mediumwriters #lifelessons #life #lifestyle #psychology #fashion #Clothing #blog #blogs #writer #writers #article #articles #blogger #bogging #knowmore #interesting https://t.co/KGkReC408K"
1,"RT @DarkMatterPosts: An extremely rare albino tortoise was born in a Swiss zoo — What is this species?
  https://t.co/oiSuWfm2xC
  #medium #med…"
0,"RT @DarkMatterPosts: Mongrels or purebreds — scientists have no doubt who is a better friend for man
  https://t.co/9Li9RDQd87
  #medium #mediu…"
1,"RT @DarkEnergyTweet: After human extinction, it’s feral pets that will take over the Earth. Which species will do best?
  https://t.co/dtLRsl…"
1,"RT @DarkEnergyTweet: Elliptical galaxies: what are they and what are their characteristics?
  https://t.co/VXPDAwo1E9
  #medium #mediumwriters…"
1,"RT @GlamStyle11: Want to eat at McDonald’s for free — and for the rest of your life? There’s a way to do it! Seriously!
  https://t.co/QBcE8j…"
1,"Meaning of hours — what does it mean when you often look at the clock at the same time?
  https://t.co/bNXnvCxekI
  #medium #mediumwriters #time #numerology #women #Angels #life #lifelessons #lifestyle #article #writer #blogger #articles #facts #blog #bogs #knowmore #interesting https://t.co/XMxhkXspQu"
0,"RT @DarkEnergyTweet: The Webb Telescope has been struck by a meteorite! — NASA calms down.
  https://t.co/C6buHpHjmq
  #medium #mediumwriters #…"
